Checkpoint,arrive,ascend,chase,climb,crawl,creep,cross,cycle,dash,depart,descend,drift,flee,float,fly,gallop,glide,go,hasten,hike,hurry,inch,journey,limp,lurch,march,meander,paddle,plunge,race,ride,row,run,rush,sail,scramble,skate,speed,stagger,stumble,swim,taxi,travel,tumble,walk,wander
154000,0.8461538461538461,0.95,0.125,0.5,1.0,0.8,0.06557377049180328,1.0,0.6666666666666666,0.9230769230769231,0.9402985074626866,0.9642857142857143,1.0,0.8181818181818182,0.9333333333333333,1.0,0.3333333333333333,1.0,0.0,0.75,0.47619047619047616,0.0,0.9523809523809523,0.8888888888888888,1.0,0.9041095890410958,0.375,0.8,0.8333333333333334,0.0,0.1875,0.8571428571428571,0.9459459459459459,0.8484848484848485,0.9069767441860465,0.0,0.5,1.0,0.0,0.8333333333333334,0.9148936170212766,0.7142857142857143,0.9891304347826086,0.8571428571428571,1.0,1.0
155000,0.8205128205128205,0.95,0.0,0.39285714285714285,0.8666666666666667,1.0,0.13114754098360656,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9285714285714286,1.0,0.7272727272727273,0.9,0.6666666666666666,0.3333333333333333,1.0,0.0,0.375,0.0,0.0,0.9047619047619048,0.5555555555555556,1.0,0.821917808219178,0.25,0.0,0.8333333333333334,0.0,0.041666666666666664,0.35714285714285715,0.972972972972973,0.37373737373737376,0.813953488372093,0.0,0.25,1.0,0.0,0.8333333333333334,0.7021276595744681,0.7142857142857143,0.9891304347826086,0.5714285714285714,0.6976744186046512,1.0
156000,0.8461538461538461,1.0,0.0,0.6071428571428571,1.0,0.8,0.16393442622950818,1.0,0.8888888888888888,1.0,1.0,0.9464285714285714,1.0,0.6818181818181818,0.9555555555555556,1.0,1.0,1.0,0.0,1.0,0.07142857142857142,0.5,1.0,1.0,1.0,0.9452054794520548,0.5,1.0,0.8333333333333334,0.4857142857142857,0.8125,0.5714285714285714,0.972972972972973,0.6868686868686869,0.9418604651162791,0.0,1.0,1.0,0.6,1.0,0.9574468085106383,0.8571428571428571,0.9891304347826086,0.8571428571428571,1.0,1.0
157000,0.6410256410256411,0.875,0.0,0.48214285714285715,1.0,0.6,0.14754098360655737,1.0,0.7777777777777778,1.0,0.9552238805970149,0.9642857142857143,0.9855072463768116,0.7272727272727273,0.9444444444444444,0.6666666666666666,0.3333333333333333,1.0,0.0,0.875,0.047619047619047616,0.5,0.9523809523809523,0.7777777777777778,1.0,0.8767123287671232,0.125,0.4,0.0,0.08571428571428572,0.22916666666666666,0.7857142857142857,1.0,0.3434343434343434,0.872093023255814,0.0,1.0,1.0,0.0,0.5,0.9361702127659575,0.8571428571428571,0.9891304347826086,0.8571428571428571,0.9418604651162791,1.0
158000,0.8205128205128205,0.925,0.125,0.9285714285714286,0.9333333333333333,1.0,0.7540983606557377,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9642857142857143,0.9855072463768116,0.8636363636363636,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.6190476190476191,1.0,0.9047619047619048,1.0,1.0,0.8904109589041096,0.5,0.8,0.8333333333333334,0.5428571428571428,0.875,0.8571428571428571,0.9459459459459459,0.8686868686868687,0.9302325581395349,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9891304347826086,0.8571428571428571,0.9883720930232558,1.0
159000,0.8205128205128205,0.925,0.0,0.6071428571428571,0.9333333333333333,1.0,0.8688524590163934,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9642857142857143,0.9855072463768116,0.7272727272727273,0.9555555555555556,1.0,1.0,1.0,0.0,1.0,0.19047619047619047,0.0,0.9523809523809523,1.0,1.0,0.9315068493150684,0.75,0.8,0.8333333333333334,0.42857142857142855,0.6875,0.8571428571428571,0.9324324324324325,0.8888888888888888,0.9186046511627907,0.0,1.0,1.0,0.2,1.0,0.851063829787234,0.8571428571428571,0.9891304347826086,0.8571428571428571,1.0,1.0
160000,0.7948717948717948,0.95,0.125,0.9642857142857143,1.0,1.0,0.5737704918032787,1.0,0.8888888888888888,1.0,1.0,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,1.0,0.14285714285714285,1.0,0.9523809523809523,1.0,1.0,0.8767123287671232,0.75,0.8,0.8333333333333334,0.5142857142857142,0.875,1.0,0.972972972972973,0.9494949494949495,0.9069767441860465,0.42857142857142855,1.0,1.0,0.8,1.0,0.9361702127659575,0.8571428571428571,0.9891304347826086,0.8571428571428571,0.9534883720930233,1.0
161000,0.7948717948717948,1.0,0.125,0.9821428571428571,1.0,0.8,0.639344262295082,1.0,0.8888888888888888,1.0,1.0,0.9821428571428571,1.0,0.8636363636363636,0.9777777777777777,1.0,1.0,1.0,0.0,0.75,0.11904761904761904,1.0,1.0,0.8888888888888888,1.0,0.9041095890410958,0.875,0.8,0.8333333333333334,0.6571428571428571,0.5625,0.8571428571428571,1.0,0.9393939393939394,0.9302325581395349,0.5714285714285714,1.0,1.0,1.0,1.0,0.8723404255319149,1.0,0.9891304347826086,0.8571428571428571,0.8488372093023255,1.0
162000,0.9487179487179487,0.95,0.125,0.9821428571428571,1.0,1.0,0.8524590163934426,1.0,0.8888888888888888,1.0,1.0,0.9642857142857143,1.0,0.8636363636363636,0.9777777777777777,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,1.0,0.9523809523809523,1.0,1.0,0.9726027397260274,0.625,0.8,0.8333333333333334,0.6285714285714286,0.8541666666666666,1.0,0.972972972972973,0.9797979797979798,0.9418604651162791,0.5714285714285714,1.0,1.0,1.0,1.0,0.9574468085106383,1.0,0.9891304347826086,1.0,0.9883720930232558,1.0
163000,0.8205128205128205,0.925,0.0,0.7678571428571429,0.9333333333333333,0.8,0.5737704918032787,1.0,0.7777777777777778,1.0,0.9701492537313433,0.9285714285714286,0.9855072463768116,0.6818181818181818,0.9333333333333333,1.0,1.0,1.0,0.0,0.875,0.07142857142857142,1.0,0.9523809523809523,1.0,1.0,0.821917808219178,0.625,0.0,0.8333333333333334,0.05714285714285714,0.1875,0.8571428571428571,0.972972972972973,0.898989898989899,0.9302325581395349,0.0,0.25,1.0,0.2,1.0,0.7872340425531915,0.8571428571428571,0.9891304347826086,0.8571428571428571,0.9069767441860465,1.0
164000,0.7435897435897436,0.95,0.0,0.9464285714285714,1.0,0.8,0.5409836065573771,1.0,0.8888888888888888,1.0,1.0,0.9464285714285714,1.0,0.7727272727272727,0.9333333333333333,1.0,1.0,1.0,0.0,0.875,0.11904761904761904,1.0,0.9523809523809523,1.0,1.0,0.821917808219178,0.125,0.0,0.8333333333333334,0.17142857142857143,0.16666666666666666,0.8571428571428571,0.9459459459459459,0.8484848484848485,0.9186046511627907,0.0,1.0,1.0,1.0,1.0,0.7872340425531915,0.8571428571428571,0.9891304347826086,0.8571428571428571,0.9651162790697675,1.0
165000,0.7948717948717948,0.95,0.0,0.9642857142857143,1.0,1.0,0.45901639344262296,1.0,0.8888888888888888,1.0,1.0,0.9642857142857143,1.0,0.8181818181818182,0.9111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,0.2857142857142857,1.0,0.9523809523809523,1.0,1.0,0.9863013698630136,0.5,0.8,0.8333333333333334,0.7428571428571429,0.8125,0.9285714285714286,0.9459459459459459,0.9393939393939394,0.9302325581395349,0.14285714285714285,1.0,1.0,1.0,1.0,0.9361702127659575,0.8571428571428571,0.9891304347826086,0.8571428571428571,1.0,1.0
166000,0.6666666666666666,0.925,0.0,0.35714285714285715,0.8,0.4,0.19672131147540983,1.0,0.7777777777777778,1.0,0.8805970149253731,0.9285714285714286,1.0,0.8181818181818182,0.9333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.625,0.023809523809523808,1.0,0.9047619047619048,0.6666666666666666,1.0,0.7945205479452054,0.25,0.0,0.3333333333333333,0.02857142857142857,0.2916666666666667,0.6428571428571429,0.9324324324324325,0.3434343434343434,0.9186046511627907,0.0,0.0,1.0,0.0,0.3333333333333333,0.48936170212765956,0.8571428571428571,0.9782608695652174,0.8571428571428571,0.5697674418604651,1.0
167000,0.28205128205128205,0.3,0.0,0.21428571428571427,0.8,0.2,0.06557377049180328,0.6666666666666666,0.6666666666666666,1.0,0.8507462686567164,0.9285714285714286,1.0,0.6363636363636364,0.8888888888888888,0.0,0.0,1.0,0.0,0.25,0.07142857142857142,0.0,0.8571428571428571,0.5555555555555556,1.0,0.4520547945205479,0.0,0.0,0.0,0.0,0.0,0.0,0.5675675675675675,0.2828282828282828,0.8023255813953488,0.0,0.0,0.0,0.0,0.3333333333333333,0.6808510638297872,0.8571428571428571,0.967391304347826,0.0,0.06976744186046512,1.0
168000,0.6923076923076923,1.0,0.0,0.6071428571428571,0.9333333333333333,0.6,0.13114754098360656,1.0,0.7777777777777778,1.0,0.9701492537313433,0.9642857142857143,1.0,0.8181818181818182,0.9222222222222223,0.3333333333333333,0.6666666666666666,1.0,0.0,0.5,0.047619047619047616,0.5,0.9047619047619048,0.7777777777777778,1.0,0.7808219178082192,0.25,0.6,0.3333333333333333,0.0,0.020833333333333332,0.5,1.0,0.7373737373737373,0.9069767441860465,0.0,0.0,1.0,0.0,1.0,0.6382978723404256,0.8571428571428571,0.9782608695652174,0.8571428571428571,0.8372093023255814,1.0
169000,0.8461538461538461,1.0,0.0,0.8928571428571429,0.9333333333333333,1.0,0.6229508196721312,1.0,0.7777777777777778,1.0,0.9850746268656716,0.9642857142857143,1.0,0.8636363636363636,0.9555555555555556,1.0,1.0,1.0,0.0,0.875,0.11904761904761904,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,0.375,0.6,0.6666666666666666,0.2571428571428571,0.6875,0.8571428571428571,1.0,0.8383838383838383,0.9186046511627907,0.14285714285714285,0.75,1.0,1.0,1.0,0.8723404255319149,1.0,0.9891304347826086,0.8571428571428571,1.0,1.0
170000,0.7435897435897436,0.925,0.0,0.8928571428571429,0.8666666666666667,0.2,0.11475409836065574,1.0,0.6666666666666666,1.0,0.8955223880597015,0.9285714285714286,1.0,0.7272727272727273,0.9222222222222223,0.6666666666666666,1.0,1.0,0.0,0.5,0.0,0.0,0.9523809523809523,1.0,1.0,0.7945205479452054,0.75,0.0,0.16666666666666666,0.0,0.16666666666666666,0.9285714285714286,0.9459459459459459,0.4444444444444444,0.9069767441860465,0.0,0.75,1.0,0.0,0.16666666666666666,0.8085106382978723,1.0,0.9891304347826086,0.8571428571428571,0.872093023255814,1.0
171000,0.717948717948718,1.0,0.0,0.5714285714285714,0.4,0.6,0.14754098360655737,0.16666666666666666,0.7777777777777778,1.0,0.9402985074626866,0.9464285714285714,1.0,0.6818181818181818,0.9333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.625,0.07142857142857142,0.5,0.9047619047619048,0.8888888888888888,0.0,0.7397260273972602,0.25,0.0,0.5,0.0,0.10416666666666667,0.2857142857142857,0.972972972972973,0.8585858585858586,0.9302325581395349,0.0,0.75,0.0,0.0,0.16666666666666666,0.8297872340425532,0.7142857142857143,0.9891304347826086,0.8571428571428571,0.5813953488372093,1.0
172000,0.8205128205128205,1.0,0.0,0.5714285714285714,0.8,0.6,0.3114754098360656,1.0,0.7777777777777778,1.0,0.9701492537313433,0.9285714285714286,1.0,0.6818181818181818,0.9444444444444444,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5,0.40476190476190477,0.5,0.9523809523809523,0.7777777777777778,1.0,0.6986301369863014,0.375,0.0,0.0,0.02857142857142857,0.125,0.2857142857142857,1.0,0.8686868686868687,0.9186046511627907,0.0,0.25,1.0,0.0,0.8333333333333334,0.5531914893617021,1.0,0.9891304347826086,0.7142857142857143,0.5348837209302325,1.0
173000,0.6666666666666666,0.925,0.125,0.6428571428571429,0.9333333333333333,0.2,0.01639344262295082,1.0,0.6666666666666666,1.0,0.9104477611940298,0.9285714285714286,1.0,0.6363636363636364,0.9222222222222223,0.6666666666666666,0.3333333333333333,1.0,0.0,0.5,0.21428571428571427,0.0,0.9523809523809523,0.2222222222222222,1.0,0.6986301369863014,0.125,0.0,0.5,0.02857142857142857,0.020833333333333332,0.7142857142857143,0.9324324324324325,0.8686868686868687,0.872093023255814,0.0,0.75,0.0,0.0,1.0,0.6808510638297872,1.0,0.9782608695652174,0.8571428571428571,0.3372093023255814,1.0
174000,0.717948717948718,0.925,0.0,0.9642857142857143,1.0,0.8,0.5245901639344263,1.0,0.6666666666666666,1.0,0.9253731343283582,0.9642857142857143,1.0,0.5454545454545454,0.9444444444444444,0.6666666666666666,0.6666666666666666,1.0,0.0,0.75,0.11904761904761904,0.0,1.0,0.7777777777777778,1.0,0.8356164383561644,0.5,1.0,0.8333333333333334,0.17142857142857143,0.7083333333333334,0.8571428571428571,0.9459459459459459,0.8484848484848485,0.9186046511627907,0.0,0.0,1.0,0.0,1.0,0.8936170212765957,1.0,0.9891304347826086,0.8571428571428571,0.9883720930232558,1.0
175000,0.6923076923076923,1.0,0.0,0.8214285714285714,0.9333333333333333,0.8,0.21311475409836064,1.0,0.5555555555555556,1.0,1.0,0.9642857142857143,1.0,0.7272727272727273,0.9111111111111111,0.6666666666666666,1.0,1.0,0.0,0.875,0.30952380952380953,0.0,0.9047619047619048,0.8888888888888888,1.0,0.7534246575342466,0.0,0.6,0.5,0.2571428571428571,0.10416666666666667,0.7857142857142857,0.9054054054054054,0.5555555555555556,0.8953488372093024,0.0,0.25,1.0,0.0,1.0,0.6808510638297872,0.8571428571428571,0.9782608695652174,0.8571428571428571,0.7790697674418605,1.0
176000,0.6410256410256411,0.975,0.0,0.5178571428571429,1.0,0.8,0.11475409836065574,1.0,0.7777777777777778,1.0,1.0,0.9642857142857143,1.0,0.6818181818181818,0.9222222222222223,0.6666666666666666,1.0,1.0,0.0,0.75,0.19047619047619047,0.5,0.9523809523809523,0.8888888888888888,1.0,0.9178082191780822,0.375,0.0,0.8333333333333334,0.02857142857142857,0.020833333333333332,0.9285714285714286,0.7027027027027027,0.8686868686868687,0.9186046511627907,0.0,0.25,1.0,0.0,0.5,0.7021276595744681,1.0,0.9782608695652174,0.8571428571428571,0.7093023255813954,1.0
177000,0.6153846153846154,1.0,0.0,0.6607142857142857,1.0,0.6,0.5573770491803278,1.0,0.7777777777777778,1.0,1.0,0.9464285714285714,1.0,0.7727272727272727,0.9666666666666667,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.9523809523809523,1.0,1.0,0.8493150684931506,0.375,0.2,0.8333333333333334,0.02857142857142857,0.22916666666666666,0.7857142857142857,0.9594594594594594,0.7474747474747475,0.9302325581395349,0.0,0.25,1.0,0.0,1.0,0.851063829787234,0.8571428571428571,0.9891304347826086,0.8571428571428571,0.7441860465116279,1.0
178000,0.8205128205128205,0.95,0.0,0.5357142857142857,0.9333333333333333,0.8,0.4426229508196721,1.0,0.8888888888888888,1.0,1.0,0.9821428571428571,1.0,0.7272727272727273,0.9555555555555556,0.3333333333333333,1.0,1.0,0.0,1.0,0.11904761904761904,0.5,0.9523809523809523,0.8888888888888888,1.0,0.8767123287671232,0.25,0.6,0.6666666666666666,0.02857142857142857,0.22916666666666666,0.9285714285714286,1.0,0.5555555555555556,0.9302325581395349,0.0,0.5,1.0,0.0,0.16666666666666666,0.8085106382978723,0.7142857142857143,0.9891304347826086,0.8571428571428571,0.9302325581395349,1.0
179000,0.6923076923076923,1.0,0.0,0.875,0.9333333333333333,0.8,0.6229508196721312,1.0,0.8888888888888888,1.0,1.0,0.9464285714285714,1.0,0.8181818181818182,0.9555555555555556,0.6666666666666666,1.0,1.0,0.0,0.875,0.047619047619047616,0.0,0.9523809523809523,0.7777777777777778,1.0,0.8767123287671232,0.625,0.2,0.5,0.02857142857142857,0.4375,0.7857142857142857,0.972972972972973,0.9292929292929293,0.9418604651162791,0.0,0.75,1.0,0.0,0.8333333333333334,0.7659574468085106,1.0,0.9891304347826086,0.8571428571428571,0.9418604651162791,1.0
180000,0.7692307692307693,0.9,0.125,0.8928571428571429,0.9333333333333333,1.0,0.2786885245901639,1.0,0.7777777777777778,1.0,0.9701492537313433,0.9464285714285714,1.0,0.7272727272727273,0.9444444444444444,0.6666666666666666,1.0,1.0,0.0,0.75,0.19047619047619047,0.0,0.9523809523809523,0.7777777777777778,1.0,0.958904109589041,0.5,0.8,0.8333333333333334,0.02857142857142857,0.20833333333333334,0.8571428571428571,0.972972972972973,0.7171717171717171,0.9186046511627907,0.0,0.5,0.0,0.0,1.0,0.6170212765957447,1.0,0.9891304347826086,0.8571428571428571,0.9883720930232558,1.0
181000,0.8205128205128205,0.95,0.0,0.6964285714285714,1.0,1.0,0.5081967213114754,1.0,0.8888888888888888,1.0,0.9850746268656716,0.9464285714285714,1.0,0.7272727272727273,0.9444444444444444,0.6666666666666666,1.0,1.0,0.0,0.375,0.16666666666666666,1.0,0.9523809523809523,1.0,1.0,0.863013698630137,0.125,0.8,0.8333333333333334,0.2,0.08333333333333333,0.8571428571428571,0.972972972972973,0.9191919191919192,0.9302325581395349,0.0,0.5,1.0,1.0,1.0,0.8723404255319149,1.0,0.9891304347826086,0.8571428571428571,0.9651162790697675,1.0
182000,0.8461538461538461,1.0,0.125,1.0,0.9333333333333333,1.0,0.8852459016393442,1.0,0.8888888888888888,1.0,1.0,0.9642857142857143,1.0,0.8636363636363636,0.9777777777777777,1.0,1.0,1.0,0.0,1.0,0.2619047619047619,1.0,0.9523809523809523,1.0,1.0,0.9315068493150684,0.875,0.8,0.8333333333333334,0.2,0.25,0.9285714285714286,0.972972972972973,0.9595959595959596,0.9302325581395349,0.0,1.0,1.0,0.2,1.0,0.9148936170212766,1.0,0.9891304347826086,0.8571428571428571,1.0,1.0
